Site,Date,Night,Time,DateTimeOriginal,SpeciesID
LWB-0726,2016-09-14,2016-09-13,1:45:33,2016-09-14 1:45,35K
LWB-0726,2016-09-14,2016-09-13,2:04:15,2016-09-14 2:04,35K
LWB-0726,2016-09-14,2016-09-13,2:16:44,2016-09-14 2:16,NOISE
LWB-0726,2016-09-14,2016-09-13,2:19:14,2016-09-14 2:19,35K
LWB-0726,2016-09-14,2016-09-13,2:42:27,2016-09-14 2:42,35K
LWB-0726,2016-09-14,2016-09-13,4:17:05,2016-09-14 4:17,45K
LWB-0726,2016-09-14,2016-09-13,4:26:08,2016-09-14 4:26,MYCA
LWB-0726,2016-09-14,2016-09-13,5:02:11,2016-09-14 5:02,35K
LWB-0726,2016-09-14,2016-09-13,5:47:35,2016-09-14 5:47,35K
LWB-0726,2016-09-01,2016-09-01,20:18:38,2016-09-01 20:18,MYLU
LWB-0726,2016-09-01,2016-09-01,21:09:28,2016-09-01 21:09,MYLU
LWB-0726,2016-09-01,2016-09-01,21:16:41,2016-09-01 21:16,MYLU
LWB-0726,2016-09-02,2016-09-01,5:57:13,2016-09-02 5:57,MYLU
LWB-0726,2016-09-10,2016-09-10,19:51:10,2016-09-10 19:51,MYLU
UWB-0513,2016-06-04,2016-06-04,23:08:29,2016-06-04 23:08,25K
UWB-0513,2016-06-04,2016-06-04,23:08:29,2016-06-04 23:08,30K
UWB-0513,2016-06-09,2016-06-09,22:34:35,2016-06-09 22:34,30K
UWB-0513,2016-06-09,2016-06-09,22:34:35,2016-06-09 22:34,MYEV
UWB-0513,2016-05-12,2016-05-12,20:59:57,2016-05-12 20:59,LANO
UWB-0513,2016-05-12,2016-05-12,23:00:23,2016-05-12 23:00,LANO
UWB-0513,2016-05-12,2016-05-12,23:00:25,2016-05-12 23:00,LANO
UWB-0513,2016-05-13,2016-05-13,20:59:32,2016-05-13 20:59,LANO
UWB-0513,2016-05-13,2016-05-13,20:59:45,2016-05-13 20:59,LANO
UWB-0513,2016-05-13,2016-05-13,21:00:05,2016-05-13 21:00,LANO
UWB-0513,2016-05-13,2016-05-13,21:00:14,2016-05-13 21:00,LANO
UWB-0513,2016-05-13,2016-05-13,21:00:25,2016-05-13 21:00,LANO
UWB-0513,2016-05-13,2016-05-13,21:00:49,2016-05-13 21:00,LANO
UWB-0513,2016-05-13,2016-05-13,21:01:07,2016-05-13 21:01,LANO
UWB-0513,2016-05-13,2016-05-13,21:01:16,2016-05-13 21:01,LANO
UWB-0513,2016-05-13,2016-05-13,21:01:25,2016-05-13 21:01,LANO
UWB-0513,2016-05-13,2016-05-13,21:01:29,2016-05-13 21:01,LANO
UWB-0513,2016-05-13,2016-05-13,21:01:42,2016-05-13 21:01,LANO
UWB-0513,2016-05-13,2016-05-13,21:01:48,2016-05-13 21:01,LANO
UWB-0513,2016-05-13,2016-05-13,21:02:07,2016-05-13 21:02,LANO
UWB-0513,2016-05-13,2016-05-13,21:02:17,2016-05-13 21:02,LANO
UWB-0513,2016-05-13,2016-05-13,21:02:20,2016-05-13 21:02,LANO
UWB-0513,2016-05-13,2016-05-13,21:02:29,2016-05-13 21:02,LANO
UWB-0513,2016-05-13,2016-05-13,21:02:35,2016-05-13 21:02,LANO
UWB-0513,2016-05-12,2016-05-12,20:13:06,2016-05-12 20:13,NOISE
UWB-0513,2016-05-13,2016-05-13,21:02:46,2016-05-13 21:02,LANO
UWB-0513,2016-05-12,2016-05-12,21:18:36,2016-05-12 21:18,20K
UWB-0513,2016-05-13,2016-05-13,21:02:49,2016-05-13 21:02,LANO
UWB-0513,2016-05-13,2016-05-13,21:02:53,2016-05-13 21:02,LANO
UWB-0513,2016-05-12,2016-05-12,23:28:55,2016-05-12 23:28,35K
UWB-0513,2016-05-12,2016-05-12,23:53:40,2016-05-12 23:53,40K
UWB-0513,2016-05-13,2016-05-12,0:18:19,2016-05-13 0:18,20K
UWB-0513,2016-05-13,2016-05-13,20:57:01,2016-05-13 20:57,25K
UWB-0513,2016-05-13,2016-05-13,20:59:00,2016-05-13 20:59,20K
UWB-0513,2016-05-13,2016-05-13,20:59:06,2016-05-13 20:59,NOISE
UWB-0513,2016-05-13,2016-05-13,20:59:16,2016-05-13 20:59,NOISE
UWB-0513,2016-05-13,2016-05-13,21:03:03,2016-05-13 21:03,LANO
UWB-0513,2016-05-13,2016-05-13,20:59:39,2016-05-13 20:59,NOISE
UWB-0513,2016-05-13,2016-05-13,21:03:05,2016-05-13 21:03,LANO
UWB-0513,2016-05-13,2016-05-13,21:03:10,2016-05-13 21:03,LANO
UWB-0513,2016-05-13,2016-05-13,21:03:16,2016-05-13 21:03,LANO
UWB-0513,2016-05-13,2016-05-13,21:03:20,2016-05-13 21:03,LANO
UWB-0513,2016-05-13,2016-05-13,21:03:23,2016-05-13 21:03,LANO
UWB-0513,2016-05-13,2016-05-13,21:01:00,2016-05-13 21:01,NOISE
UWB-0513,2016-05-13,2016-05-13,21:01:05,2016-05-13 21:01,NOISE
UWB-0513,2016-05-13,2016-05-13,21:03:25,2016-05-13 21:03,LANO
UWB-0513,2016-05-13,2016-05-13,21:03:45,2016-05-13 21:03,LANO
UWB-0513,2016-05-13,2016-05-13,21:03:55,2016-05-13 21:03,LANO
UWB-0513,2016-05-13,2016-05-13,21:03:58,2016-05-13 21:03,LANO
UWB-0513,2016-05-13,2016-05-13,21:04:14,2016-05-13 21:04,LANO
UWB-0513,2016-05-13,2016-05-13,21:04:19,2016-05-13 21:04,LANO
UWB-0513,2016-05-13,2016-05-13,21:04:22,2016-05-13 21:04,LANO
UWB-0513,2016-05-13,2016-05-13,21:04:26,2016-05-13 21:04,LANO
UWB-0513,2016-05-13,2016-05-13,21:04:29,2016-05-13 21:04,LANO
UWB-0513,2016-05-13,2016-05-13,21:04:44,2016-05-13 21:04,LANO
UWB-0513,2016-05-13,2016-05-13,21:04:57,2016-05-13 21:04,LANO
UWB-0513,2016-05-13,2016-05-13,21:06:23,2016-05-13 21:06,LANO
UWB-0513,2016-05-13,2016-05-13,21:06:28,2016-05-13 21:06,LANO
UWB-0513,2016-05-13,2016-05-13,21:07:16,2016-05-13 21:07,LANO
UWB-0513,2016-05-13,2016-05-13,21:07:26,2016-05-13 21:07,LANO
UWB-0513,2016-05-13,2016-05-13,21:07:51,2016-05-13 21:07,LANO
UWB-0513,2016-05-13,2016-05-13,21:08:19,2016-05-13 21:08,LANO
UWB-0513,2016-05-13,2016-05-13,21:10:35,2016-05-13 21:10,LANO
UWB-0513,2016-05-13,2016-05-13,21:10:51,2016-05-13 21:10,LANO
UWB-0513,2016-05-13,2016-05-13,21:11:56,2016-05-13 21:11,LANO
UWB-0513,2016-05-13,2016-05-13,21:12:59,2016-05-13 21:12,LANO
UWB-0513,2016-05-13,2016-05-13,21:13:51,2016-05-13 21:13,LANO
UWB-0513,2016-05-13,2016-05-13,21:14:40,2016-05-13 21:14,LANO
UWB-0513,2016-05-13,2016-05-13,21:14:47,2016-05-13 21:14,LANO
UWB-0513,2016-05-13,2016-05-13,21:04:07,2016-05-13 21:04,NOISE
UWB-0513,2016-05-13,2016-05-13,21:14:54,2016-05-13 21:14,LANO
UWB-0513,2016-05-13,2016-05-13,21:15:06,2016-05-13 21:15,LANO
UWB-0513,2016-05-14,2016-05-14,21:06:14,2016-05-14 21:06,LANO
UWB-0513,2016-05-14,2016-05-14,21:06:24,2016-05-14 21:06,LANO
UWB-0513,2016-05-14,2016-05-14,21:06:34,2016-05-14 21:06,LANO
UWB-0513,2016-05-14,2016-05-14,21:06:37,2016-05-14 21:06,LANO
UWB-0513,2016-05-14,2016-05-14,21:06:39,2016-05-14 21:06,LANO
UWB-0513,2016-05-14,2016-05-14,21:06:44,2016-05-14 21:06,LANO
UWB-0513,2016-05-14,2016-05-14,21:06:56,2016-05-14 21:06,LANO
UWB-0513,2016-05-13,2016-05-13,21:06:35,2016-05-13 21:06,20K
UWB-0513,2016-05-14,2016-05-14,21:06:58,2016-05-14 21:06,LANO
UWB-0513,2016-05-14,2016-05-14,21:07:09,2016-05-14 21:07,LANO
UWB-0513,2016-05-13,2016-05-13,21:07:41,2016-05-13 21:07,20K
UWB-0513,2016-05-14,2016-05-14,21:07:13,2016-05-14 21:07,LANO
UWB-0513,2016-05-14,2016-05-14,21:07:27,2016-05-14 21:07,LANO
UWB-0513,2016-05-13,2016-05-13,21:09:09,2016-05-13 21:09,35K
UWB-0513,2016-05-14,2016-05-14,21:07:56,2016-05-14 21:07,LANO
UWB-0513,2016-05-14,2016-05-14,21:08:20,2016-05-14 21:08,LANO
UWB-0513,2016-05-14,2016-05-14,21:20:56,2016-05-14 21:20,LANO
UWB-0513,2016-05-14,2016-05-14,22:20:28,2016-05-14 22:20,LANO
UWB-0513,2016-05-15,2016-05-14,1:57:49,2016-05-15 1:57,LANO
UWB-0513,2016-05-13,2016-05-13,21:14:27,2016-05-13 21:14,NOISE
UWB-0513,2016-05-15,2016-05-15,20:58:52,2016-05-15 20:58,LANO
UWB-0513,2016-05-15,2016-05-15,20:59:08,2016-05-15 20:59,LANO
UWB-0513,2016-05-16,2016-05-16,21:02:04,2016-05-16 21:02,LANO
UWB-0513,2016-05-16,2016-05-16,21:02:06,2016-05-16 21:02,LANO
UWB-0513,2016-05-13,2016-05-13,21:34:05,2016-05-13 21:34,NOISE
UWB-0513,2016-05-13,2016-05-13,21:34:08,2016-05-13 21:34,20K
UWB-0513,2016-05-13,2016-05-13,22:15:37,2016-05-13 22:15,35K
UWB-0513,2016-05-14,2016-05-13,0:01:33,2016-05-14 0:01,35K
UWB-0513,2016-05-14,2016-05-13,0:13:21,2016-05-14 0:13,35K
UWB-0513,2016-05-14,2016-05-13,0:26:44,2016-05-14 0:26,40K
UWB-0513,2016-05-14,2016-05-13,0:31:02,2016-05-14 0:31,40K
UWB-0513,2016-05-14,2016-05-13,0:31:04,2016-05-14 0:31,40K
UWB-0513,2016-05-14,2016-05-13,0:39:40,2016-05-14 0:39,35K
UWB-0513,2016-05-14,2016-05-13,0:39:43,2016-05-14 0:39,35K
UWB-0513,2016-05-14,2016-05-13,1:17:16,2016-05-14 1:17,20K
UWB-0513,2016-05-14,2016-05-13,1:17:19,2016-05-14 1:17,20K
UWB-0513,2016-05-14,2016-05-13,2:19:46,2016-05-14 2:19,40K
UWB-0513,2016-05-14,2016-05-13,2:38:47,2016-05-14 2:38,NOISE
UWB-0513,2016-05-14,2016-05-13,3:02:05,2016-05-14 3:02,40K
UWB-0513,2016-05-14,2016-05-13,3:38:06,2016-05-14 3:38,20K
UWB-0513,2016-05-14,2016-05-13,3:38:20,2016-05-14 3:38,20K
UWB-0513,2016-05-14,2016-05-13,3:38:25,2016-05-14 3:38,20K
UWB-0513,2016-05-14,2016-05-13,3:38:30,2016-05-14 3:38,20K
UWB-0513,2016-05-14,2016-05-13,3:38:35,2016-05-14 3:38,20K
UWB-0513,2016-05-14,2016-05-13,3:38:39,2016-05-14 3:38,20K
UWB-0513,2016-05-14,2016-05-13,3:42:44,2016-05-14 3:42,NOISE
UWB-0513,2016-05-14,2016-05-13,3:42:47,2016-05-14 3:42,NOISE
UWB-0513,2016-05-16,2016-05-16,21:02:09,2016-05-16 21:02,LANO
UWB-0513,2016-05-16,2016-05-16,21:02:33,2016-05-16 21:02,LANO
UWB-0513,2016-05-16,2016-05-16,21:02:40,2016-05-16 21:02,LANO
UWB-0513,2016-05-16,2016-05-16,21:02:44,2016-05-16 21:02,LANO
UWB-0513,2016-05-16,2016-05-16,21:02:46,2016-05-16 21:02,LANO
UWB-0513,2016-05-16,2016-05-16,21:02:50,2016-05-16 21:02,LANO
UWB-0513,2016-05-14,2016-05-14,21:06:53,2016-05-14 21:06,NOISE
UWB-0513,2016-05-16,2016-05-16,21:02:55,2016-05-16 21:02,LANO
UWB-0513,2016-05-16,2016-05-16,21:03:05,2016-05-16 21:03,LANO
UWB-0513,2016-05-14,2016-05-14,21:07:03,2016-05-14 21:07,NOISE
UWB-0513,2016-05-16,2016-05-16,21:03:08,2016-05-16 21:03,LANO
UWB-0513,2016-05-16,2016-05-16,21:03:10,2016-05-16 21:03,LANO
UWB-0513,2016-05-16,2016-05-16,21:03:16,2016-05-16 21:03,LANO
UWB-0513,2016-05-14,2016-05-14,21:07:48,2016-05-14 21:07,20K
UWB-0513,2016-05-16,2016-05-16,21:03:19,2016-05-16 21:03,LANO
UWB-0513,2016-05-14,2016-05-14,21:08:01,2016-05-14 21:08,NOISE
UWB-0513,2016-05-16,2016-05-16,21:03:27,2016-05-16 21:03,LANO
UWB-0513,2016-05-14,2016-05-14,21:12:31,2016-05-14 21:12,NOISE
UWB-0513,2016-05-16,2016-05-16,21:03:29,2016-05-16 21:03,LANO
UWB-0513,2016-05-14,2016-05-14,22:20:22,2016-05-14 22:20,NOISE
UWB-0513,2016-05-14,2016-05-14,22:20:24,2016-05-14 22:20,25K
UWB-0513,2016-05-16,2016-05-16,21:03:31,2016-05-16 21:03,LANO
UWB-0513,2016-05-14,2016-05-14,22:53:59,2016-05-14 22:53,NOISE
UWB-0513,2016-05-14,2016-05-14,23:08:09,2016-05-14 23:08,35K
UWB-0513,2016-05-14,2016-05-14,23:08:14,2016-05-14 23:08,35K
UWB-0513,2016-05-14,2016-05-14,23:14:40,2016-05-14 23:14,40K
UWB-0513,2016-05-14,2016-05-14,23:36:55,2016-05-14 23:36,35K
UWB-0513,2016-05-14,2016-05-14,23:38:11,2016-05-14 23:38,NOISE
UWB-0513,2016-05-14,2016-05-14,23:49:34,2016-05-14 23:49,35K
UWB-0513,2016-05-14,2016-05-14,23:49:36,2016-05-14 23:49,40K
UWB-0513,2016-05-15,2016-05-14,0:50:41,2016-05-15 0:50,40K
UWB-0513,2016-05-15,2016-05-14,0:50:44,2016-05-15 0:50,40K
UWB-0513,2016-05-15,2016-05-14,0:52:34,2016-05-15 0:52,20K
UWB-0513,2016-05-15,2016-05-14,0:52:37,2016-05-15 0:52,20K
UWB-0513,2016-05-16,2016-05-16,21:03:58,2016-05-16 21:03,LANO
UWB-0513,2016-05-15,2016-05-14,1:57:52,2016-05-15 1:57,NOISE
UWB-0513,2016-05-15,2016-05-14,2:00:17,2016-05-15 2:00,40K
UWB-0513,2016-05-15,2016-05-14,2:30:16,2016-05-15 2:30,35K
UWB-0513,2016-05-15,2016-05-14,2:53:53,2016-05-15 2:53,20K
UWB-0513,2016-05-15,2016-05-14,2:54:03,2016-05-15 2:54,20K
UWB-0513,2016-05-15,2016-05-14,2:54:24,2016-05-15 2:54,20K
UWB-0513,2016-05-15,2016-05-14,3:08:43,2016-05-15 3:08,20K
UWB-0513,2016-05-15,2016-05-14,3:17:58,2016-05-15 3:17,20K
UWB-0513,2016-05-15,2016-05-14,3:34:58,2016-05-15 3:34,40K
UWB-0513,2016-05-15,2016-05-14,3:50:38,2016-05-15 3:50,40K
UWB-0513,2016-05-15,2016-05-14,3:50:43,2016-05-15 3:50,40K
UWB-0513,2016-05-15,2016-05-14,3:52:19,2016-05-15 3:52,NOISE
UWB-0513,2016-05-15,2016-05-15,20:56:58,2016-05-15 20:56,NOISE
UWB-0513,2016-05-16,2016-05-16,21:04:01,2016-05-16 21:04,LANO
UWB-0513,2016-05-15,2016-05-15,20:59:04,2016-05-15 20:59,20K
UWB-0513,2016-05-16,2016-05-16,21:04:04,2016-05-16 21:04,LANO
UWB-0513,2016-05-15,2016-05-15,21:04:00,2016-05-15 21:04,NOISE
UWB-0513,2016-05-15,2016-05-15,21:04:02,2016-05-15 21:04,20K
UWB-0513,2016-05-15,2016-05-15,21:05:30,2016-05-15 21:05,40K
UWB-0513,2016-05-15,2016-05-15,22:17:10,2016-05-15 22:17,30K
UWB-0513,2016-05-15,2016-05-15,22:17:12,2016-05-15 22:17,30K
UWB-0513,2016-05-15,2016-05-15,23:10:17,2016-05-15 23:10,40K
UWB-0513,2016-05-15,2016-05-15,23:17:27,2016-05-15 23:17,35K
UWB-0513,2016-05-15,2016-05-15,23:52:16,2016-05-15 23:52,35K
UWB-0513,2016-05-15,2016-05-15,23:52:19,2016-05-15 23:52,35K
UWB-0513,2016-05-15,2016-05-15,23:56:34,2016-05-15 23:56,NOISE
UWB-0513,2016-05-16,2016-05-15,0:30:06,2016-05-16 0:30,20K
UWB-0513,2016-05-16,2016-05-15,0:50:51,2016-05-16 0:50,35K
UWB-0513,2016-05-16,2016-05-15,1:17:36,2016-05-16 1:17,NOISE
UWB-0513,2016-05-16,2016-05-15,3:09:04,2016-05-16 3:09,20K
UWB-0513,2016-05-16,2016-05-15,3:23:05,2016-05-16 3:23,NOISE
UWB-0513,2016-05-16,2016-05-15,3:23:08,2016-05-16 3:23,NOISE
UWB-0513,2016-05-16,2016-05-15,3:35:10,2016-05-16 3:35,NOISE
UWB-0513,2016-05-16,2016-05-15,3:35:13,2016-05-16 3:35,20K
UWB-0513,2016-05-16,2016-05-16,21:04:09,2016-05-16 21:04,LANO
UWB-0513,2016-05-16,2016-05-16,21:04:11,2016-05-16 21:04,LANO
UWB-0513,2016-05-16,2016-05-16,21:04:22,2016-05-16 21:04,LANO
UWB-0513,2016-05-16,2016-05-16,21:04:25,2016-05-16 21:04,LANO
UWB-0513,2016-05-16,2016-05-16,21:04:28,2016-05-16 21:04,LANO
UWB-0513,2016-05-16,2016-05-16,21:04:33,2016-05-16 21:04,LANO
UWB-0513,2016-05-16,2016-05-16,21:04:36,2016-05-16 21:04,LANO
UWB-0513,2016-05-16,2016-05-16,21:04:38,2016-05-16 21:04,LANO
UWB-0513,2016-05-16,2016-05-16,21:04:40,2016-05-16 21:04,LANO
UWB-0513,2016-05-16,2016-05-16,21:04:43,2016-05-16 21:04,LANO
UWB-0513,2016-05-16,2016-05-16,21:05:02,2016-05-16 21:05,LANO
UWB-0513,2016-05-16,2016-05-16,21:05:16,2016-05-16 21:05,LANO
UWB-0513,2016-05-16,2016-05-16,21:05:18,2016-05-16 21:05,LANO
UWB-0513,2016-05-16,2016-05-16,21:05:21,2016-05-16 21:05,LANO
UWB-0513,2016-05-16,2016-05-16,21:05:31,2016-05-16 21:05,LANO
UWB-0513,2016-05-16,2016-05-16,21:05:37,2016-05-16 21:05,LANO
UWB-0513,2016-05-16,2016-05-16,21:05:39,2016-05-16 21:05,LANO
UWB-0513,2016-05-16,2016-05-16,21:05:48,2016-05-16 21:05,LANO
UWB-0513,2016-05-16,2016-05-16,21:05:50,2016-05-16 21:05,LANO
UWB-0513,2016-05-16,2016-05-16,21:05:59,2016-05-16 21:05,LANO
UWB-0513,2016-05-16,2016-05-16,21:06:01,2016-05-16 21:06,LANO
UWB-0513,2016-05-16,2016-05-16,21:06:04,2016-05-16 21:06,LANO
UWB-0513,2016-05-16,2016-05-16,21:06:24,2016-05-16 21:06,LANO
UWB-0513,2016-05-16,2016-05-16,21:06:32,2016-05-16 21:06,LANO
UWB-0513,2016-05-16,2016-05-16,21:06:57,2016-05-16 21:06,LANO
UWB-0513,2016-05-16,2016-05-16,21:07:08,2016-05-16 21:07,LANO
UWB-0513,2016-05-16,2016-05-16,21:07:10,2016-05-16 21:07,LANO
UWB-0513,2016-05-16,2016-05-16,21:07:21,2016-05-16 21:07,LANO
UWB-0513,2016-05-16,2016-05-16,21:07:24,2016-05-16 21:07,LANO
UWB-0513,2016-05-16,2016-05-16,21:08:28,2016-05-16 21:08,LANO
UWB-0513,2016-05-16,2016-05-16,21:08:31,2016-05-16 21:08,LANO
UWB-0513,2016-05-16,2016-05-16,21:08:33,2016-05-16 21:08,LANO
UWB-0513,2016-05-16,2016-05-16,22:38:16,2016-05-16 22:38,LANO
UWB-0513,2016-05-17,2016-05-16,3:57:36,2016-05-17 3:57,LANO
UWB-0513,2016-05-20,2016-05-20,21:34:41,2016-05-20 21:34,LANO
UWB-0513,2016-05-25,2016-05-25,21:28:55,2016-05-25 21:28,LANO
UWB-0513,2016-05-25,2016-05-25,22:35:52,2016-05-25 22:35,LANO
UWB-0513,2016-05-16,2016-05-16,21:05:46,2016-05-16 21:05,20K
UWB-0513,2016-05-30,2016-05-30,21:29:20,2016-05-30 21:29,LANO
UWB-0513,2016-05-30,2016-05-30,21:29:36,2016-05-30 21:29,LANO
UWB-0513,2016-05-30,2016-05-30,21:29:38,2016-05-30 21:29,LANO
UWB-0513,2016-05-30,2016-05-30,21:29:49,2016-05-30 21:29,LANO
UWB-0513,2016-05-30,2016-05-30,21:30:11,2016-05-30 21:30,LANO
UWB-0513,2016-05-16,2016-05-16,21:06:06,2016-05-16 21:06,NOISE
UWB-0513,2016-05-30,2016-05-30,21:34:09,2016-05-30 21:34,LANO
UWB-0513,2016-05-16,2016-05-16,21:06:26,2016-05-16 21:06,NOISE
UWB-0513,2016-05-16,2016-05-16,21:06:29,2016-05-16 21:06,NOISE
UWB-0513,2016-05-30,2016-05-30,21:37:15,2016-05-30 21:37,LANO
UWB-0513,2016-05-16,2016-05-16,21:06:35,2016-05-16 21:06,NOISE
UWB-0513,2016-05-30,2016-05-30,21:37:20,2016-05-30 21:37,LANO
UWB-0513,2016-05-16,2016-05-16,21:07:01,2016-05-16 21:07,NOISE
UWB-0513,2016-05-30,2016-05-30,21:37:26,2016-05-30 21:37,LANO
UWB-0513,2016-05-30,2016-05-30,21:37:35,2016-05-30 21:37,LANO
UWB-0513,2016-05-16,2016-05-16,21:07:13,2016-05-16 21:07,NOISE
UWB-0513,2016-05-30,2016-05-30,21:37:38,2016-05-30 21:37,LANO
UWB-0513,2016-05-30,2016-05-30,21:37:50,2016-05-30 21:37,LANO
UWB-0513,2016-05-16,2016-05-16,21:07:26,2016-05-16 21:07,NOISE
UWB-0513,2016-05-16,2016-05-16,21:07:49,2016-05-16 21:07,NOISE
UWB-0513,2016-05-16,2016-05-16,21:07:55,2016-05-16 21:07,20K
UWB-0513,2016-05-16,2016-05-16,21:08:16,2016-05-16 21:08,NOISE
UWB-0513,2016-05-16,2016-05-16,21:08:26,2016-05-16 21:08,NOISE
UWB-0513,2016-05-30,2016-05-30,21:38:01,2016-05-30 21:38,LANO
UWB-0513,2016-05-31,2016-05-31,21:05:46,2016-05-31 21:05,LANO
UWB-0513,2016-06-02,2016-06-02,21:51:03,2016-06-02 21:51,LANO
UWB-0513,2016-06-02,2016-06-02,21:51:05,2016-06-02 21:51,LANO
UWB-0513,2016-05-16,2016-05-16,22:57:46,2016-05-16 22:57,NOISE
UWB-0513,2016-05-16,2016-05-16,22:57:49,2016-05-16 22:57,NOISE
UWB-0513,2016-05-16,2016-05-16,23:24:20,2016-05-16 23:24,35K
UWB-0513,2016-05-16,2016-05-16,23:49:11,2016-05-16 23:49,35K
UWB-0513,2016-05-16,2016-05-16,23:50:11,2016-05-16 23:50,40K
UWB-0513,2016-05-17,2016-05-16,0:24:47,2016-05-17 0:24,35K
UWB-0513,2016-05-17,2016-05-16,0:24:51,2016-05-17 0:24,35K
UWB-0513,2016-05-17,2016-05-16,1:39:35,2016-05-17 1:39,20K
UWB-0513,2016-05-17,2016-05-16,1:40:05,2016-05-17 1:40,20K
UWB-0513,2016-05-17,2016-05-16,2:09:18,2016-05-17 2:09,NOISE
UWB-0513,2016-05-17,2016-05-16,2:38:47,2016-05-17 2:38,20K
UWB-0513,2016-05-17,2016-05-16,3:48:28,2016-05-17 3:48,NOISE
UWB-0513,2016-06-02,2016-06-02,22:29:09,2016-06-02 22:29,LANO
UWB-0513,2016-05-17,2016-05-16,3:57:39,2016-05-17 3:57,20K
UWB-0513,2016-05-17,2016-05-17,21:13:44,2016-05-17 21:13,20K
UWB-0513,2016-05-17,2016-05-17,21:42:06,2016-05-17 21:42,40K
UWB-0513,2016-05-17,2016-05-17,22:05:32,2016-05-17 22:05,30K
UWB-0513,2016-05-17,2016-05-17,22:26:40,2016-05-17 22:26,MYLU
UWB-0513,2016-05-18,2016-05-17,0:03:20,2016-05-18 0:03,35K
UWB-0513,2016-05-18,2016-05-17,1:06:27,2016-05-18 1:06,40K
UWB-0513,2016-05-18,2016-05-17,1:59:33,2016-05-18 1:59,20K
UWB-0513,2016-05-18,2016-05-18,21:36:56,2016-05-18 21:36,35K
UWB-0513,2016-05-18,2016-05-18,21:55:00,2016-05-18 21:55,20K
UWB-0513,2016-05-18,2016-05-18,22:26:54,2016-05-18 22:26,40K
UWB-0513,2016-05-19,2016-05-19,22:47:37,2016-05-19 22:47,40K
UWB-0513,2016-05-20,2016-05-19,0:27:44,2016-05-20 0:27,40K
UWB-0513,2016-05-20,2016-05-19,1:47:27,2016-05-20 1:47,40K
UWB-0513,2016-05-20,2016-05-19,2:17:22,2016-05-20 2:17,40K
UWB-0513,2016-05-20,2016-05-19,2:17:24,2016-05-20 2:17,40K
UWB-0513,2016-05-20,2016-05-19,2:41:49,2016-05-20 2:41,40K
UWB-0513,2016-05-20,2016-05-19,2:54:51,2016-05-20 2:54,40K
UWB-0513,2016-05-20,2016-05-20,21:31:14,2016-05-20 21:31,20K
UWB-0513,2016-05-20,2016-05-20,21:34:39,2016-05-20 21:34,20K
UWB-0513,2016-06-03,2016-06-03,21:33:47,2016-06-03 21:33,LANO
UWB-0513,2016-05-20,2016-05-20,23:38:24,2016-05-20 23:38,35K
UWB-0513,2016-05-21,2016-05-20,0:13:50,2016-05-21 0:13,40K
UWB-0513,2016-05-21,2016-05-20,0:13:52,2016-05-21 0:13,40K
UWB-0513,2016-05-21,2016-05-20,0:37:55,2016-05-21 0:37,NOISE
UWB-0513,2016-05-21,2016-05-20,2:35:46,2016-05-21 2:35,35K
UWB-0513,2016-05-21,2016-05-21,21:44:23,2016-05-21 21:44,40K
UWB-0513,2016-05-21,2016-05-21,22:28:52,2016-05-21 22:28,20K
UWB-0513,2016-05-21,2016-05-21,22:51:02,2016-05-21 22:51,20K
UWB-0513,2016-05-21,2016-05-21,22:52:38,2016-05-21 22:52,20K
UWB-0513,2016-05-21,2016-05-21,22:52:47,2016-05-21 22:52,20K
UWB-0513,2016-05-21,2016-05-21,22:58:13,2016-05-21 22:58,20K
UWB-0513,2016-05-21,2016-05-21,23:37:51,2016-05-21 23:37,40K
UWB-0513,2016-05-21,2016-05-21,23:41:49,2016-05-21 23:41,40K
UWB-0513,2016-05-21,2016-05-21,23:44:55,2016-05-21 23:44,35K
UWB-0513,2016-05-21,2016-05-21,23:44:59,2016-05-21 23:44,35K
UWB-0513,2016-05-21,2016-05-21,23:45:01,2016-05-21 23:45,40K
UWB-0513,2016-05-21,2016-05-21,23:45:05,2016-05-21 23:45,40K
UWB-0513,2016-05-21,2016-05-21,23:54:12,2016-05-21 23:54,40K
UWB-0513,2016-05-21,2016-05-21,23:56:56,2016-05-21 23:56,35K
UWB-0513,2016-05-22,2016-05-21,0:07:30,2016-05-22 0:07,35K
UWB-0513,2016-05-22,2016-05-21,0:20:21,2016-05-22 0:20,40K
UWB-0513,2016-05-22,2016-05-21,0:20:27,2016-05-22 0:20,40K
UWB-0513,2016-05-22,2016-05-21,0:22:30,2016-05-22 0:22,40K
UWB-0513,2016-05-22,2016-05-21,0:22:58,2016-05-22 0:22,40K
UWB-0513,2016-05-22,2016-05-21,0:41:20,2016-05-22 0:41,40K
UWB-0513,2016-05-22,2016-05-21,0:49:16,2016-05-22 0:49,40K
UWB-0513,2016-05-22,2016-05-21,0:52:09,2016-05-22 0:52,40K
UWB-0513,2016-05-22,2016-05-21,1:04:26,2016-05-22 1:04,NOISE
UWB-0513,2016-05-22,2016-05-21,1:04:55,2016-05-22 1:04,35K
UWB-0513,2016-05-22,2016-05-21,1:25:40,2016-05-22 1:25,40K
UWB-0513,2016-05-22,2016-05-21,1:26:36,2016-05-22 1:26,40K
UWB-0513,2016-05-22,2016-05-21,1:26:38,2016-05-22 1:26,40K
UWB-0513,2016-05-22,2016-05-21,1:42:10,2016-05-22 1:42,40K
